214.641022,2405.000000
215.157028,2417.000000
215.673050,2415.000000
216.189056,2423.000000
216.705078,2452.000000
217.221100,2472.000000
217.737106,0.000000
218.253128,0.000000
218.769135,0.000000
219.285156,2516.000000
219.801178,2533.000000
220.317184,2544.000000
220.833206,2561.000000
221.349213,2580.000000
221.865234,2593.000000
222.381256,2611.000000
222.897263,2630.000000
223.413284,2645.000000
223.929291,2665.000000
225.007813,2684.000000
225.250000,2702.000000
227.539063,2722.000000
228.058197,2742.000000
228.577347,2761.000000
229.096481,2783.000000
229.615631,2804.000000
230.134766,2825.000000
230.653900,2840.000000
231.173050,2860.000000
231.692184,2886.000000
232.211334,2922.000000
232.730469,2944.000000
233.249603,2965.000000
233.768753,2996.000000
234.287888,3022.000000
234.807037,3048.000000
235.326172,3080.000000
235.845306,3062.000000
236.364456,3088.000000
236.883591,3124.000000
237.402740,3147.000000
237.921875,3123.000000
238.441010,3110.000000
238.960159,3090.000000
239.479294,3033.000000
239.998444,3013.000000
240.517578,0.000000
241.036713,0.000000
241.555862,2792.000000
242.074997,2828.000000
242.594147,2859.000000
243.113281,2861.000000
243.632416,2835.000000
244.151566,2816.000000
244.670700,2833.000000
245.189850,0.000000
245.708984,0.000000
246.228119,0.000000
246.747269,2808.000000
247.266403,0.000000
247.785553,2279.000000
248.867188,2269.000000
249.216141,2254.000000
249.565109,2271.000000
251.929688,0.000000
252.451172,710.000000
252.972656,690.000000
253.494141,701.000000
254.015625,677.000000
254.537109,673.000000
255.058594,668.000000
255.580078,663.000000
256.101563,658.000000
256.623047,653.000000
257.144531,648.000000
257.666016,643.000000
258.187500,638.000000
258.708984,634.000000
259.230469,629.000000
259.751953,625.000000
260.273438,623.000000
260.794922,620.000000
261.316406,617.000000
261.837891,618.000000
262.359375,593.250000
262.880859,0.000000
263.402344,649.250000
263.923828,616.000000
264.445313,606.000000
264.966797,580.000000
265.488281,574.000000
266.009766,573.000000
266.531250,577.000000
267.052734,577.000000
267.574219,576.000000
268.095703,576.000000
268.617188,583.000000
269.138672,584.000000
269.660156,578.000000
270.181641,569.000000
270.703125,561.000000
271.224609,564.000000
271.746094,571.000000
272.267578,580.000000
273.273438,586.000000
273.554688,594.000000
275.804688,594.000000
276.326172,579.000000
276.847656,546.250000
277.369141,572.250000
277.890625,593.250000
278.412109,0.000000
278.933594,551.000000
279.455078,541.250000
279.976563,573.250000
280.498047,553.000000
281.019531,551.000000
281.541016,552.000000
282.062500,552.000000
282.583984,553.000000
283.105469,553.000000
283.626953,557.000000
284.148438,559.000000
284.669922,570.000000
285.191406,587.000000
285.712891,0.000000
286.234375,0.000000
286.755859,0.000000
287.277344,0.000000
287.798828,2448.000000
288.320313,2448.000000
288.841797,2449.000000
289.363281,2452.000000
289.884766,2457.000000
290.406250,2461.000000
290.927734,2466.000000
291.449219,2470.000000
291.970703,2474.000000
292.492188,2475.000000
293.013672,2483.000000
293.535156,2484.000000
294.056641,2508.000000
294.578125,2520.000000
295.099609,2526.000000
295.621094,2532.000000
296.142578,2537.000000
297.148438,2550.000000
297.429688,2553.000000
299.601563,2560.000000
300.128906,2574.000000
300.656250,2580.000000
301.183594,2586.000000
301.710938,2598.000000
302.238281,2605.000000
302.765625,2609.000000
303.292969,2615.000000
303.820313,2622.000000
304.347656,2633.000000
304.875000,2645.000000
305.402344,2656.000000
305.929688,2667.000000
306.457031,2678.000000
306.984375,2690.000000
307.511719,2701.000000
308.039063,2719.000000
308.566406,2733.000000
309.093750,2745.000000
309.621094,2763.000000
310.148438,2777.000000
310.675781,2795.000000
311.203125,2812.000000
311.730469,2826.000000
312.257813,2845.000000
312.785156,2864.000000
313.312500,2884.000000
313.839844,2903.000000
314.367188,2919.000000
314.894531,2948.000000
315.421875,2945.000000
315.949219,2948.000000
316.476563,2948.000000
317.003906,2911.000000
317.531250,2871.000000
318.058594,2835.000000
318.585938,2800.000000
319.113281,2762.000000
319.640625,2728.000000
320.167969,2700.000000
321.195313,2664.000000
321.476563,2635.000000
323.539063,2603.000000
324.068756,2577.000000
324.598450,2545.000000
325.128113,2519.000000
325.657806,2494.000000
326.187500,2468.000000
326.717194,2442.000000
327.246887,2414.000000
327.776550,2393.000000
328.306244,2368.000000
328.835938,2348.000000
329.365631,2326.000000
329.895325,2304.000000
330.424988,2282.000000
330.954681,2261.000000
331.484375,2245.000000
332.014069,2223.000000
332.543762,2207.000000
333.073425,2189.000000
333.603119,2171.000000
334.132813,2154.000000
334.662506,2137.000000
335.192200,2119.000000
335.721863,2105.000000
336.251556,2087.000000
336.781250,2075.000000
337.310944,2061.000000
337.840637,2046.000000
338.370300,2034.000000
338.899994,2024.000000
339.429688,2010.000000
339.959381,1998.000000
340.489075,1988.000000
341.018738,1975.000000
341.548431,1964.000000
342.078125,1955.000000
342.607819,1944.000000
343.137512,1933.000000
343.667175,1923.000000
344.196869,1913.000000
345.242188,1903.000000
345.617188,1895.000000
345.992188,1888.000000
348.007813,1879.000000
348.570313,1869.000000
349.132813,1861.000000
349.666016,1855.000000
350.199219,1847.000000
350.732422,1839.000000
351.265625,1833.000000
351.798828,1825.000000
352.332031,1819.000000
352.865234,1814.000000
353.398438,1810.000000
353.931641,1801.000000
354.464844,1796.000000
354.998047,1792.000000
355.531250,1786.000000
356.064453,1782.000000
356.597656,1775.000000
357.130859,1772.000000
357.664063,1768.000000
358.197266,1764.000000
358.730469,1760.000000
359.263672,1756.000000
359.796875,1753.000000
